,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,new_death,pnew_death,created_at,consent_cases,consent_deaths,conf_death,prob_death
397,2020-06-17T00:00:00.000,WI,26079,23454.0,2625,290.0,34,718,9.0,0,2020-06-18T17:16:14.582,Agree,Agree,712.0,6
398,2021-03-16T00:00:00.000,GU,7776,,,3.0,0,134,0.0,0,2021-03-17T14:24:24.658,Not agree,Not agree,,
399,2020-09-25T00:00:00.000,IN,115407,,,1171.0,0,3791,13.0,0,2020-09-25T00:00:00.000,Not agree,Agree,3565.0,226
400,2020-02-13T00:00:00.000,VI,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,,,,
401,2021-06-01T00:00:00.000,GU,8187,,,14.0,7,139,0.0,0,2021-06-02T14:35:40.709,Not agree,Not agree,,
402,2020-11-26T00:00:00.000,MI,461924,424852.0,37072,2494.0,201,9715,90.0,3,2020-11-27T00:00:00.000,Agree,Agree,9273.0,442
403,2021-07-19T00:00:00.000,VI,4215,,,15.0,0,32,0.0,0,2021-07-20T14:48:47.072,,,,
404,2020-06-10T00:00:00.000,NV,10164,,,134.0,0,448,4.0,0,2020-06-11T14:48:51.509,,,,
405,2020-10-10T00:00:00.000,DE,22286,21214.0,1072,132.0,3,654,3.0,0,2020-10-12T00:00:00.000,Agree,Agree,574.0,80
406,2021-03-27T00:00:00.000,CT,305210,282328.0,22882,0.0,0,7865,0.0,0,2021-03-28T13:52:27.652,Agree,Agree,6463.0,1402
407,2020-03-04T00:00:00.000,CT,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
408,2020-09-27T00:00:00.000,NE,44137,,,433.0,0,470,1.0,0,2020-09-29T00:00:00.000,Not agree,Not agree,,
409,2020-06-19T00:00:00.000,WI,26852,24154.0,2698,310.0,32,736,11.0,0,2020-06-20T14:15:45.452,Agree,Agree,730.0,6
410,2020-05-22T00:00:00.000,DE,8819,7972.0,847,111.0,7,324,2.0,0,2020-05-24T00:00:00.000,Agree,Agree,301.0,23
411,2021-08-25T00:00:00.000,ND,116022,105466.0,10556,356.0,58,1556,3.0,0,2021-08-26T14:58:37.450,Agree,Not agree,,
412,2020-02-07T00:00:00.000,IL,2,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
413,2021-05-10T00:00:00.000,MD,453800,,,399.0,0,9428,7.0,0,2021-05-12T00:00:00.000,N/A,Agree,9216.0,212
414,2021-04-03T00:00:00.000,CT,313956,289591.0,24365,0.0,0,7904,0.0,0,2021-04-04T13:43:43.841,Agree,Agree,6497.0,1407
415,2020-08-26T00:00:00.000,IN,89359,,,938.0,0,3432,4.0,0,2020-08-26T00:00:00.000,Not agree,Agree,3212.0,220
416,2020-08-13T00:00:00.000,CA,658008,655134.0,2874,6283.0,75,12566,155.0,0,2020-08-13T00:00:00.000,Agree,Agree,12566.0,0
417,2020-11-13T00:00:00.000,CT,88645,82854.0,5791,2746.0,108,4737,11.0,2,2020-11-14T14:44:40.037,Agree,Agree,3807.0,930
418,2021-09-05T00:00:00.000,GU,11293,,,1.0,0,151,0.0,0,2021-09-06T14:27:21.791,Not agree,Not agree,,
419,2020-06-23T00:00:00.000,NV,14228,,,464.0,2,513,3.0,0,2020-06-24T15:03:27.381,,,,
420,2020-07-07T00:00:00.000,NH,5932,,,18.0,0,384,2.0,0,2020-07-08T14:12:08.319,Not agree,Not agree,,
421,2021-04-20T00:00:00.000,VI,3041,,,0.0,0,27,0.0,0,2021-04-21T14:12:05.083,,,,
422,2021-06-04T00:00:00.000,NC,1002235,854005.0,148230,525.0,176,13404,5.0,1,2021-06-04T00:00:00.000,Agree,Agree,11821.0,1583
423,2021-06-30T00:00:00.000,IN,753927,,,399.0,0,13898,8.0,0,2021-06-30T00:00:00.000,Not agree,Agree,13471.0,427
424,2021-05-17T00:00:00.000,NE,222705,,,109.0,0,2256,-10.0,0,2021-05-19T00:00:00.000,Not agree,Not agree,,
425,2021-06-20T00:00:00.000,AL,551310,424344.0,126966,145.0,60,11422,2.0,0,2021-06-22T00:00:00.000,Agree,Agree,9100.0,2322
426,2021-05-26T00:00:00.000,MT,111454,100965.0,10489,77.0,59,1607,1.0,0,2021-05-27T13:41:41.416,Agree,Agree,1607.0,0
427,2021-09-08T00:00:00.000,VI,6102,,,31.0,0,63,1.0,0,2021-09-09T14:36:12.589,,,,
428,2020-05-24T00:00:00.000,NE,12103,,,170.0,0,150,3.0,0,2020-05-26T00:00:00.000,Not agree,Not agree,,
429,2020-10-09T00:00:00.000,ID,47088,42260.0,4828,662.0,142,506,3.0,1,2020-10-10T13:30:17.102,Agree,Agree,464.0,42
430,2020-05-21T00:00:00.000,MD,44424,,,893.0,0,2282,24.0,0,2020-05-23T00:00:00.000,N/A,Agree,2174.0,108
431,2021-07-09T00:00:00.000,NH,99708,,,23.0,0,1375,1.0,0,2021-07-10T14:17:36.847,Not agree,Not agree,,
432,2021-08-18T00:00:00.000,WI,710975,641553.0,69422,1685.0,380,8353,17.0,1,2021-08-19T15:10:12.702,Agree,Agree,7499.0,854
433,2021-03-11T00:00:00.000,ND,100847,95186.0,5661,121.0,40,1455,1.0,0,2021-03-12T15:20:13.190,Agree,Not agree,,
434,2021-04-08T00:00:00.000,IL,1269196,1269196.0,0,3739.0,0,23740,38.0,4,2021-04-09T14:11:49.640,Agree,Agree,21457.0,2283
435,2020-07-17T00:00:00.000,WA,45046,,,754.0,2,1434,7.0,0,2020-07-19T00:00:00.000,N/A,N/A,,
436,2021-08-17T00:00:00.000,MS,396394,236754.0,159640,4085.0,2557,7931,0.0,0,2021-08-19T00:00:00.000,Agree,Agree,5450.0,2481
437,2021-04-06T00:00:00.000,VI,2945,,,0.0,0,26,0.0,0,2021-04-07T14:25:43.922,,,,
438,2021-05-25T00:00:00.000,AL,547225,421594.0,125631,209.0,71,11312,7.0,1,2021-05-27T00:00:00.000,Agree,Agree,9017.0,2295
439,2020-12-02T00:00:00.000,WA,175116,,,3065.0,218,2850,45.0,0,2020-12-04T00:00:00.000,N/A,N/A,,
440,2020-09-21T00:00:00.000,NC,200660,195860.0,4800,620.0,36,3570,28.0,1,2020-09-21T00:00:00.000,Agree,Agree,3534.0,36
441,2020-06-22T00:00:00.000,NE,17858,,,176.0,0,249,5.0,0,2020-06-24T00:00:00.000,Not agree,Not agree,,
442,2021-07-01T00:00:00.000,NH,99527,,,23.0,27,1372,0.0,0,2021-07-02T13:55:07.236,Not agree,Not agree,,
443,2020-05-12T00:00:00.000,VT,849,,,1.0,0,52,0.0,0,2020-05-14T00:00:00.000,Not agree,Not agree,,
444,2020-06-08T00:00:00.000,NC,38763,38740.0,23,435.0,1,1125,13.0,0,2020-06-08T00:00:00.000,Agree,Agree,1125.0,0
445,2021-05-31T00:00:00.000,NC,1000093,852477.0,147616,292.0,98,13367,6.0,0,2021-05-31T00:00:00.000,Agree,Agree,11788.0,1579
446,2020-06-13T00:00:00.000,WI,25031,22518.0,2513,309.0,37,697,2.0,0,2020-06-14T14:19:43.716,Agree,Agree,691.0,6
447,2020-08-09T00:00:00.000,WA,63200,,,606.0,0,1688,0.0,0,2020-08-11T00:00:00.000,N/A,N/A,,
448,2021-03-10T00:00:00.000,AL,518966,401745.0,117221,492.0,145,10696,17.0,6,2021-03-12T00:00:00.000,Agree,Agree,8530.0,2166
449,2021-01-13T00:00:00.000,MI,623278,571369.0,51909,2198.0,274,14847,62.0,6,2021-01-14T00:00:00.000,Agree,Agree,13986.0,861
450,2020-08-30T00:00:00.000,NH,7254,,,8.0,0,432,0.0,0,2020-08-31T14:05:56.401,Not agree,Not agree,,
451,2020-11-06T00:00:00.000,MD,152915,,,1410.0,0,4353,13.0,2,2020-11-08T00:00:00.000,N/A,Agree,4191.0,162
452,2020-08-22T00:00:00.000,MI,195093,177074.0,18019,885.0,56,6749,6.0,0,2020-08-23T00:00:00.000,Agree,Agree,6431.0,318
453,2020-04-14T00:00:00.000,ID,1486,,,0.0,,39,6.0,,2020-04-13T16:22:39.452,Agree,Agree,,
454,2021-01-26T00:00:00.000,MI,647078,591398.0,55680,1608.0,246,15595,48.0,5,2021-01-27T00:00:00.000,Agree,Agree,14669.0,926
455,2020-05-20T00:00:00.000,ME,1877,1678.0,199,58.0,12,73,0.0,0,2020-05-21T15:41:38.000,Agree,Agree,72.0,1
456,2020-12-18T00:00:00.000,VT,5872,,,90.0,4,112,0.0,0,2020-12-20T00:00:00.000,Not agree,Not agree,,
457,2020-09-25T00:00:00.000,WI,117329,110828.0,6501,2629.0,125,1284,9.0,0,2020-09-26T13:46:07.689,Agree,Agree,1274.0,10
458,2021-01-02T00:00:00.000,ID,142199,117636.0,24563,1122.0,203,1448,12.0,0,2021-01-03T14:53:25.031,Agree,Agree,1281.0,167
459,2020-07-16T00:00:00.000,NE,22014,,,151.0,0,299,8.0,0,2020-07-18T00:00:00.000,Not agree,Not agree,,
460,2020-12-11T00:00:00.000,AL,305690,250260.0,55430,3944.0,1102,5888,54.0,17,2020-12-13T00:00:00.000,Agree,Agree,4927.0,961
461,2020-03-15T00:00:00.000,MT,7,,,6.0,,0,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
462,2020-04-17T00:00:00.000,ND,439,,,46.0,,9,0.0,,2020-04-17T16:22:39.452,Agree,Not agree,,
463,2020-06-04T00:00:00.000,MT,539,539.0,0,0.0,0,17,0.0,0,2020-06-05T15:17:07.242,Agree,Agree,17.0,0
464,2020-12-04T00:00:00.000,MI,505282,465160.0,40122,4948.0,370,10665,137.0,12,2020-12-05T00:00:00.000,Agree,Agree,10164.0,501
465,2021-08-12T00:00:00.000,VI,5169,,,76.0,0,41,0.0,0,2021-08-13T13:45:25.506,,,,
466,2020-06-14T00:00:00.000,NE,16666,,,105.0,0,216,0.0,0,2020-06-16T00:00:00.000,Not agree,Not agree,,
467,2020-02-24T00:00:00.000,ME,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
468,2020-09-03T00:00:00.000,CA,749469,745043.0,4426,4677.0,89,14940,101.0,0,2020-09-03T00:00:00.000,Agree,Agree,14940.0,0
469,2021-05-24T00:00:00.000,MI,993743,889719.0,104024,891.0,126,20409,40.0,3,2021-05-25T00:00:00.000,Agree,Agree,19190.0,1219
470,2020-06-15T00:00:00.000,CA,184687,184470.0,217,3645.0,1,5800,73.0,0,2020-06-15T00:00:00.000,Agree,Agree,5800.0,0
471,2021-07-22T00:00:00.000,CA,3965554,3804788.0,160766,8822.0,561,63867,25.0,0,2021-07-22T00:00:00.000,Agree,Agree,63867.0,0
472,2020-06-18T00:00:00.000,NE,17335,,,161.0,0,240,6.0,0,2020-06-20T00:00:00.000,Not agree,Not agree,,
473,2021-08-13T00:00:00.000,MD,479083,,,1016.0,0,9887,9.0,0,2021-08-14T14:46:52.851,N/A,Agree,9666.0,221
474,2020-07-01T00:00:00.000,ME,3328,2951.0,377,34.0,5,105,0.0,0,2020-07-02T15:10:03.527,Agree,Agree,104.0,1
475,2020-07-12T00:00:00.000,ND,4334,4334.0,0,91.0,0,87,0.0,0,2020-07-13T15:19:34.972,Agree,Not agree,,
476,2021-08-18T00:00:00.000,CA,4289431,4111450.0,177981,16838.0,995,65153,93.0,0,2021-08-18T00:00:00.000,Agree,Agree,65153.0,0
477,2020-09-12T00:00:00.000,NH,7652,,,32.0,0,435,1.0,0,2020-09-13T16:17:15.117,Not agree,Not agree,,
478,2020-03-31T00:00:00.000,WI,1351,,,130.0,,16,2.0,,2020-03-30T16:22:39.452,Agree,Agree,,
479,2020-10-23T00:00:00.000,WI,200466,190478.0,9988,4643.0,265,1774,49.0,7,2020-10-24T13:26:44.189,Agree,Agree,1745.0,29
480,2020-12-19T00:00:00.000,IL,894367,894367.0,0,7562.0,0,16326,120.0,12,2020-12-20T14:32:33.200,Agree,Agree,15123.0,1203
481,2020-07-23T00:00:00.000,DE,14495,13550.0,945,76.0,1,529,0.0,0,2020-07-25T00:00:00.000,Agree,Agree,471.0,58
482,2020-05-04T00:00:00.000,AL,10512,10265.0,247,328.0,6,454,19.0,1,2020-05-06T00:00:00.000,Agree,Agree,432.0,22
483,2020-07-03T00:00:00.000,IN,46915,,,528.0,0,2802,11.0,0,2020-07-03T00:00:00.000,Not agree,Agree,2608.0,194
484,2021-07-16T00:00:00.000,ND,111000,101727.0,9273,25.0,8,1537,1.0,0,2021-07-17T13:43:02.763,Agree,Not agree,,
485,2021-08-24T00:00:00.000,NH,105589,,,287.0,0,1405,3.0,0,2021-08-25T13:58:33.527,Not agree,Not agree,,
486,2020-02-27T00:00:00.000,ID,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
487,2021-04-29T00:00:00.000,NH,94676,,,271.0,54,1301,5.0,0,2021-04-30T13:40:40.346,Not agree,Not agree,,
488,2020-11-25T00:00:00.000,ID,96503,82063.0,14440,1773.0,419,895,21.0,2,2020-11-26T14:44:21.114,Agree,Agree,827.0,68
489,2020-07-15T00:00:00.000,MT,2218,2218.0,0,266.0,0,34,0.0,0,2020-07-16T14:22:21.119,Agree,Agree,34.0,0
490,2021-01-28T00:00:00.000,DE,78229,74547.0,3682,447.0,42,1075,3.0,0,2021-01-30T00:00:00.000,Agree,Agree,968.0,107
491,2020-05-23T00:00:00.000,MS,14862,14753.0,109,239.0,1,923,15.0,0,2020-05-25T00:00:00.000,Agree,Agree,909.0,14
492,2021-04-12T00:00:00.000,ND,105039,97783.0,7256,231.0,107,1473,2.0,0,2021-04-13T14:00:37.906,Agree,Not agree,,
493,2021-01-07T00:00:00.000,IN,546796,,,7282.0,0,10477,82.0,0,2021-01-07T00:00:00.000,Not agree,Agree,10130.0,347
494,2020-10-25T00:00:00.000,GU,4336,,,195.0,8,75,6.0,0,2020-10-26T13:41:41.106,Not agree,Not agree,,
495,2020-11-25T00:00:00.000,MI,459430,422559.0,36871,6140.0,373,9625,93.0,6,2020-11-26T00:00:00.000,Agree,Agree,9186.0,439
496,2020-06-23T00:00:00.000,NE,17966,,,108.0,0,256,7.0,0,2020-06-25T00:00:00.000,Not agree,Not agree,,
497,2021-05-13T00:00:00.000,NC,986819,842588.0,144231,1116.0,284,13176,8.0,0,2021-05-13T00:00:00.000,Agree,Agree,11624.0,1552
498,2021-05-04T00:00:00.000,NH,95714,,,208.0,89,1307,2.0,0,2021-05-05T14:14:20.639,Not agree,Not agree,,
499,2020-10-27T00:00:00.000,MD,142425,,,684.0,0,4245,6.0,0,2020-10-29T00:00:00.000,N/A,Agree,4088.0,157
500,2021-06-23T00:00:00.000,AL,551967,424796.0,127171,237.0,76,11437,5.0,2,2021-06-25T00:00:00.000,Agree,Agree,9112.0,2325
501,2020-07-25T00:00:00.000,WI,51715,47870.0,3845,988.0,35,898,13.0,0,2020-07-26T15:17:16.725,Agree,Agree,891.0,7
502,2021-01-26T00:00:00.000,ND,97160,92967.0,4193,154.0,52,1416,1.0,0,2021-01-27T14:53:24.793,Agree,Not agree,,
503,2020-05-03T00:00:00.000,MD,26408,,,1935.0,0,1397,49.0,5,2020-05-05T00:00:00.000,N/A,Agree,1325.0,72
504,2020-03-05T00:00:00.000,NC,2,2.0,0,1.0,0,0,0.0,0,2020-03-05T00:00:00.000,Agree,Agree,0.0,0
505,2020-11-03T00:00:00.000,IN,188066,,,2881.0,0,4890,44.0,1,2020-11-03T00:00:00.000,Not agree,Agree,4642.0,248
506,2021-01-21T00:00:00.000,MI,638955,584582.0,54373,1815.0,307,15343,65.0,8,2021-01-22T00:00:00.000,Agree,Agree,14443.0,900
507,2020-03-03T00:00:00.000,ME,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
508,2020-08-09T00:00:00.000,NH,6831,,,13.0,0,419,0.0,0,2020-08-10T14:23:35.555,Not agree,Not agree,,
509,2021-05-18T00:00:00.000,WI,670362,606755.0,63607,558.0,77,7726,14.0,1,2021-05-19T14:37:49.094,Agree,Agree,6971.0,755
510,2020-07-28T00:00:00.000,MT,3667,3667.0,0,286.0,0,52,5.0,0,2020-07-29T14:34:46.946,Agree,Agree,52.0,0
511,2020-07-19T00:00:00.000,GU,319,,,1.0,0,5,0.0,0,2020-07-20T14:35:44.367,Not agree,Not agree,,
512,2021-05-29T00:00:00.000,ME,67738,49616.0,18122,87.0,29,825,0.0,0,2021-05-30T13:32:12.197,Agree,Agree,797.0,28
513,2021-01-14T00:00:00.000,CA,3085248,2978481.0,106767,39998.0,1637,41590,701.0,0,2021-01-14T00:00:00.000,Agree,Agree,41590.0,0
514,2021-01-16T00:00:00.000,CA,3154170,3044513.0,109657,32934.0,1398,42873,654.0,0,2021-01-16T00:00:00.000,Agree,Agree,42873.0,0
515,2020-06-29T00:00:00.000,WI,31033,28058.0,2975,326.0,11,784,0.0,0,2020-06-30T15:27:33.712,Agree,Agree,777.0,7
516,2021-04-14T00:00:00.000,NE,215688,,,368.0,0,2205,-21.0,0,2021-04-16T00:00:00.000,Not agree,Not agree,,
517,2020-07-31T00:00:00.000,NE,26166,,,362.0,0,313,0.0,0,2020-08-02T00:00:00.000,Not agree,Not agree,,
518,2021-05-29T00:00:00.000,MS,317955,194671.0,123284,82.0,32,7411,2.0,1,2021-05-31T00:00:00.000,Agree,Agree,5112.0,2299
519,2020-06-25T00:00:00.000,ME,3070,2731.0,339,-1.0,-1,103,0.0,-1,2020-06-26T19:18:27.809,Agree,Agree,103.0,0
520,2021-06-17T00:00:00.000,CA,3853938,3701170.0,152768,1087.0,68,63378,14.0,0,2021-06-17T00:00:00.000,Agree,Agree,63378.0,0
521,2020-02-05T00:00:00.000,DE,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
522,2021-06-30T00:00:00.000,ME,69054,50506.0,18548,17.0,6,859,1.0,0,2021-07-01T14:29:33.934,Agree,Agree,828.0,31
523,2020-05-05T00:00:00.000,ND,1266,1266.0,0,41.0,0,25,0.0,0,2020-05-06T16:23:08.000,Agree,Not agree,,
524,2020-07-09T00:00:00.000,NE,20586,,,203.0,0,284,2.0,0,2020-07-11T00:00:00.000,Not agree,Not agree,,
525,2020-11-29T00:00:00.000,GU,6852,,,84.0,3,112,0.0,0,2020-11-30T14:51:40.262,Not agree,Not agree,,
526,2021-07-12T00:00:00.000,ME,69284,50683.0,18601,33.0,9,862,0.0,0,2021-07-13T14:26:25.742,Agree,Agree,831.0,31
527,2020-03-17T00:00:00.000,MO,110,,,45.0,0,0,0.0,0,2020-03-19T00:00:00.000,Not agree,Not agree,,
528,2021-03-30T00:00:00.000,WA,363136,,,842.0,212,5237,11.0,0,2021-04-01T00:00:00.000,N/A,N/A,,
529,2021-03-24T00:00:00.000,ND,102198,96024.0,6174,197.0,62,1465,1.0,0,2021-03-25T14:25:23.209,Agree,Not agree,,
530,2020-03-13T00:00:00.000,WI,9,,,1.0,,0,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
531,2020-10-13T00:00:00.000,MS,109621,97929.0,11692,862.0,313,3429,19.0,9,2020-10-15T00:00:00.000,Agree,Agree,3094.0,335
532,2020-05-28T00:00:00.000,IL,115833,115833.0,0,1527.0,0,5186,103.0,0,2020-05-29T14:19:55.781,Agree,Agree,5186.0,0
533,2021-03-30T00:00:00.000,MO,567595,,,571.0,219,8794,6.0,0,2021-04-01T00:00:00.000,Not agree,Not agree,,
534,2020-08-21T00:00:00.000,VT,1407,,,4.0,0,57,0.0,0,2020-08-23T00:00:00.000,Not agree,Not agree,,
535,2021-03-06T00:00:00.000,VT,14784,,,119.0,2,206,1.0,0,2021-03-08T00:00:00.000,Not agree,Not agree,,
536,2020-02-08T00:00:00.000,NV,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,,,,
537,2021-01-18T00:00:00.000,ND,96071,92192.0,3879,164.0,76,1386,2.0,0,2021-01-19T14:37:00.036,Agree,Not agree,,
538,2021-03-02T00:00:00.000,MS,297487,184447.0,113040,342.0,165,7048,7.0,3,2021-03-04T00:00:00.000,Agree,Agree,4905.0,2143
539,2021-08-23T00:00:00.000,GU,9612,,,109.0,8,145,1.0,0,2021-08-24T14:24:26.650,Not agree,Not agree,,
540,2020-09-28T00:00:00.000,VI,1318,,,1.0,0,20,1.0,0,2020-09-29T13:50:42.951,,,,
541,2020-09-29T00:00:00.000,VT,1604,,,3.0,0,57,0.0,0,2020-10-01T00:00:00.000,Not agree,Not agree,,
542,2020-04-19T00:00:00.000,NC,7147,7141.0,6,139.0,0,240,19.0,0,2020-04-19T00:00:00.000,Agree,Agree,240.0,0
543,2020-05-24T00:00:00.000,IN,31376,,,475.0,0,2148,16.0,1,2020-05-24T00:00:00.000,Not agree,Agree,1976.0,172
544,2020-04-03T00:00:00.000,WA,6576,,,343.0,0,284,23.0,,2020-04-05T00:00:00.000,N/A,N/A,,
545,2021-03-27T00:00:00.000,GU,7800,,,4.0,0,134,0.0,0,2021-03-28T13:52:27.652,Not agree,Not agree,,
546,2021-07-30T00:00:00.000,ME,70459,51408.0,19051,87.0,24,900,1.0,0,2021-07-31T13:56:41.471,Agree,Agree,850.0,50
547,2021-05-20T00:00:00.000,NC,993179,847388.0,145791,951.0,233,13273,18.0,3,2021-05-20T00:00:00.000,Agree,Agree,11705.0,1568
548,2020-06-21T00:00:00.000,AL,35271,34574.0,697,601.0,10,1185,17.0,0,2020-06-23T00:00:00.000,Agree,Agree,1102.0,83
549,2021-01-31T00:00:00.000,VI,2421,,,0.0,0,24,0.0,0,2021-02-01T14:50:29.869,,,,
550,2020-05-12T00:00:00.000,CA,85549,85458.0,91,1328.0,2,3335,74.0,0,2020-05-12T00:00:00.000,Agree,Agree,3335.0,0
551,2020-11-12T00:00:00.000,NV,114880,,,1469.0,0,1880,3.0,0,2020-11-13T14:54:34.454,,,,
552,2021-01-14T00:00:00.000,VT,8922,,,186.0,5,164,2.0,0,2021-01-16T00:00:00.000,Not agree,Not agree,,
553,2020-03-26T00:00:00.000,MT,90,,,25.0,,1,1.0,,2020-03-26T16:22:39.452,Agree,Agree,,
554,2020-06-20T00:00:00.000,VT,1056,,,3.0,0,55,0.0,0,2020-06-22T00:00:00.000,Not agree,Not agree,,
555,2020-09-22T00:00:00.000,MI,233427,211585.0,21842,1768.0,177,7025,7.0,1,2020-09-23T00:00:00.000,Agree,Agree,6695.0,330
556,2020-09-30T00:00:00.000,MI,242540,219753.0,22787,1094.0,100,7125,9.0,0,2020-10-01T00:00:00.000,Agree,Agree,6795.0,330
557,2021-08-04T00:00:00.000,DE,111884,103895.0,7989,122.0,42,1833,0.0,0,2021-08-05T14:32:13.471,Agree,Agree,1676.0,157
558,2020-04-19T00:00:00.000,ND,585,585.0,0,57.0,0,10,1.0,0,2020-04-19T16:22:39.452,Agree,Not agree,,
559,2020-05-02T00:00:00.000,VT,809,,,4.0,0,51,1.0,0,2020-05-04T00:00:00.000,Not agree,Not agree,,
560,2020-06-17T00:00:00.000,VT,1040,,,0.0,0,55,1.0,0,2020-06-19T00:00:00.000,Not agree,Not agree,,
561,2020-08-03T00:00:00.000,ND,6933,6933.0,0,148.0,0,107,2.0,0,2020-08-04T14:09:35.859,Agree,Not agree,,
562,2021-07-24T00:00:00.000,MI,1010971,904079.0,106892,508.0,76,21167,6.0,1,2021-07-25T00:00:00.000,Agree,Agree,19902.0,1265
563,2020-09-03T00:00:00.000,MT,8000,8000.0,0,133.0,0,111,0.0,0,2020-09-04T13:36:16.798,Agree,Agree,111.0,0
564,2021-08-12T00:00:00.000,DE,113582,105338.0,8244,331.0,66,1837,1.0,0,2021-08-13T13:45:25.506,Agree,Agree,1680.0,157
565,2020-08-20T00:00:00.000,ND,9474,9474.0,0,232.0,0,132,2.0,0,2020-08-21T14:27:34.675,Agree,Not agree,,
566,2021-06-13T00:00:00.000,NC,1005719,856532.0,149187,229.0,55,13459,2.0,0,2021-06-13T00:00:00.000,Agree,Agree,11867.0,1592
567,2021-04-12T00:00:00.000,CA,3760762,3615196.0,145566,1967.0,151,62016,35.0,0,2021-04-12T00:00:00.000,Agree,Agree,62016.0,0
568,2021-07-19T00:00:00.000,NE,226386,,,140.0,0,2281,3.0,0,2021-07-21T00:00:00.000,Not agree,Not agree,,
569,2021-01-04T00:00:00.000,ID,143305,118478.0,24827,798.0,218,1459,11.0,2,2021-01-05T15:00:42.894,Agree,Agree,1290.0,169
570,2020-02-07T00:00:00.000,NC,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
571,2020-06-10T00:00:00.000,IL,130561,129837.0,724,625.0,0,6273,77.0,0,2020-06-11T14:48:51.509,Agree,Agree,6095.0,178
572,2020-05-09T00:00:00.000,DE,6665,6441.0,224,123.0,3,224,11.0,11,2020-05-11T00:00:00.000,Agree,Agree,213.0,11
573,2020-02-03T00:00:00.000,GU,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Not agree,Not agree,,
574,2020-03-14T00:00:00.000,IL,32,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
575,2020-04-03T00:00:00.000,MO,3314,,,226.0,0,64,13.0,0,2020-04-05T00:00:00.000,Not agree,Not agree,,
576,2021-02-04T00:00:00.000,MD,360584,,,1547.0,0,7734,31.0,0,2021-02-06T00:00:00.000,N/A,Agree,7535.0,199
577,2020-08-01T00:00:00.000,NC,130130,128934.0,1196,1757.0,50,2129,30.0,0,2020-08-01T00:00:00.000,Agree,Agree,2126.0,3
578,2021-03-30T00:00:00.000,IL,1241993,1241993.0,0,2404.0,0,23542,15.0,-2,2021-03-31T14:08:03.160,Agree,Agree,21273.0,2269
579,2021-03-14T00:00:00.000,CT,290577,270354.0,20223,0.0,0,7765,0.0,0,2021-03-15T14:03:45.324,Agree,Agree,6384.0,1381
580,2021-06-02T00:00:00.000,ND,110045,101042.0,9003,42.0,18,1512,0.0,0,2021-06-03T15:22:54.120,Agree,Not agree,,
581,2020-10-18T00:00:00.000,VT,1780,,,10.0,0,57,0.0,0,2020-10-20T00:00:00.000,Not agree,Not agree,,
582,2021-08-07T00:00:00.000,AL,617348,470389.0,146959,2493.0,730,11843,25.0,13,2021-08-09T00:00:00.000,Agree,Agree,9401.0,2442
583,2021-08-18T00:00:00.000,AL,659831,501119.0,158712,4453.0,1078,12139,26.0,2,2021-08-20T00:00:00.000,Agree,Agree,9604.0,2535
584,2021-07-22T00:00:00.000,WA,466099,,,2562.0,211,6066,3.0,0,2021-07-23T13:48:31.666,N/A,N/A,,
585,2021-05-29T00:00:00.000,NC,999486,852054.0,147432,587.0,160,13355,8.0,2,2021-05-29T00:00:00.000,Agree,Agree,11777.0,1578
586,2020-07-07T00:00:00.000,MO,30954,,,1238.0,17,1154,5.0,0,2020-07-09T00:00:00.000,Not agree,Not agree,,
587,2020-03-31T00:00:00.000,GU,71,,,11.0,,2,1.0,,2020-03-30T16:22:39.452,Not agree,Not agree,,
588,2021-08-15T00:00:00.000,WI,706503,637828.0,68675,823.0,81,8322,0.0,0,2021-08-16T15:23:49.353,Agree,Agree,7471.0,851
589,2020-02-09T00:00:00.000,ME,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
590,2021-04-14T00:00:00.000,GU,7856,,,5.0,0,136,0.0,0,2021-04-15T13:58:27.750,Not agree,Not agree,,
591,2021-08-01T00:00:00.000,NC,1062121,900090.0,162031,2505.0,337,13752,14.0,2,2021-08-01T00:00:00.000,Agree,Agree,12123.0,1629
592,2020-09-28T00:00:00.000,WA,87981,,,390.0,5,2100,0.0,0,2020-09-30T00:00:00.000,N/A,N/A,,
593,2021-05-21T00:00:00.000,NV,322352,,,334.0,0,5552,2.0,0,2021-05-22T18:59:37.438,,,,
594,2021-05-04T00:00:00.000,VT,21698,,,34.0,4,243,0.0,0,2021-05-06T00:00:00.000,Not agree,Not agree,,
